Date,Call_Amount,Call_WACR,Call_Min,Call_Max,Triparty_Amount,Triparty_WACR,MarketRepo_Amount,MarketRepo_WACR,Overnight_Total,MSF_Amount,MSF_Rate,SDF_Amount,SDF_Rate
2020-07-01,12131.76,3.550136,1.8,4.1,187620.8,2.8962,112389.99,3.0201,313867.55,0.0,4.25,,
2020-07-02,12629.28,3.512297,1.8,4.1,176707.85,2.9437,110716.91,2.9421,301749.04,50.0,4.25,,
2020-07-03,626.2,2.777631,2.15,4.0,1946.0,3.1015,0.0,,3522.2,10.0,4.25,,
2020-07-04,1098.75,2.48446,2.15,3.3,6020.25,3.3372,0.0,,7119.0,0.0,4.25,,
2020-07-05,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-07-06,12869.08,3.499706,1.8,4.1,163759.65,3.1371,101437.43,3.1608,279711.16,1504.0,4.25,,
2020-07-07,11974.47,3.465526,1.8,4.1,196981.7,3.1102,80441.34,3.1604,289397.51,0.0,4.25,,
2020-07-08,13047.57,3.509011,1.8,4.1,177955.5,3.1448,89229.04,3.1793,280232.11,0.0,4.25,,
2020-07-09,13314.46,3.516221,1.8,4.05,181344.55,3.1314,97035.57,3.1522,292669.58,600.0,4.25,,
2020-07-10,12021.24,3.503726,1.8,4.1,182833.35,3.1265,85202.72,3.1329,280132.31,20.0,4.25,,
2020-07-12,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-07-13,12366.72,3.467414,1.8,4.1,166330.95,3.1006,97168.7,3.1305,275866.37,0.0,4.25,,
2020-07-14,12148.29,3.46232,1.8,4.1,197630.25,3.1117,80168.2,3.1233,289946.74,0.0,4.25,,
2020-07-15,13351.06,3.514766,1.8,4.1,186022.85,3.125,82346.33,3.1003,281720.24,0.0,4.25,,
2020-07-16,13200.07,3.529064,1.8,4.1,179954.35,3.1409,79637.07,3.1004,272791.49,90.0,4.25,,
2020-07-17,1222.16,3.581297,2.15,4.1,3730.0,3.438584,0.0,,4952.16,55.0,4.25,,
2020-07-18,1170.95,3.097024,2.15,4.1,4526.95,3.2922,0.0,,5697.9,0.0,4.25,,
2020-07-19,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-07-20,13572.36,3.478761,1.8,4.1,166306.3,3.1667,75882.3,3.1632,255760.96,20.0,4.25,,
2020-07-21,11561.33,3.425061,1.8,4.1,164704.55,3.1781,80022.72,3.1796,256288.6,0.0,4.25,,
2020-07-22,12544.33,3.482951,1.8,4.1,192794.45,3.1793,76630.92,3.1929,281969.7,60.0,4.25,,
2020-07-23,12647.14,3.483914,1.8,4.1,191829.3,3.1628,83570.39,3.1826,288046.83,0.0,4.25,,
2020-07-24,12187.87,3.4234,1.8,4.1,195747.25,3.1771,83611.58,3.1661,291546.7,0.0,4.25,,
2020-07-26,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-07-27,12497.37,3.483361,1.8,4.1,178868.4,3.1158,85514.91,3.1856,277080.68,0.0,4.25,,
2020-07-28,10761.4,3.475906,1.8,4.1,186866.2,3.1246,84163.37,3.1282,281790.97,0.0,4.25,,
2020-07-29,12316.22,3.470158,1.8,4.1,160658.05,3.1622,91837.1,3.147,265561.37,4.0,4.25,,
2020-07-30,12421.04,3.449341,1.8,4.1,165299.5,3.1751,89982.67,3.1783,268453.21,0.0,4.25,,
2020-07-31,9754.85,3.478519,1.8,4.1,188895.65,3.1634,83288.17,3.1394,282688.67,80.0,4.25,,
2020-08-02,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-08-03,9642.09,3.481498,1.8,4.1,160872.35,3.175,95012.71,3.1756,265527.15,0.0,4.25,,
2020-08-04,10917.05,3.394417,1.8,4.1,174238.55,3.1765,95157.84,3.1281,280313.44,53.0,4.25,,
2020-08-06,11661.86,3.411258,1.8,4.1,148874.95,2.9036,96076.05,3.0075,257612.86,0.0,4.25,,
2020-08-07,11904.07,3.438827,1.8,4.1,153299.2,3.1834,97925.7,2.9727,263728.97,65.0,4.25,,
2020-08-09,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-08-10,11520.38,3.433731,1.8,4.1,150797.8,3.2005,95279.17,3.0549,258097.35,0.0,4.25,,
2020-08-11,9392.21,3.465487,1.8,4.1,158703.65,3.2028,88959.67,3.0516,257555.53,0.0,4.25,,
2020-08-12,10801.18,3.493359,1.8,4.1,173273.3,3.1853,86312.88,3.0527,270387.36,0.0,4.25,,
2020-08-13,11400.26,3.440118,1.8,4.1,179443.1,3.1831,81515.06,3.0609,272358.42,0.0,4.25,,
2020-08-14,12387.58,3.449475,1.8,4.1,185438.05,3.1814,82419.59,3.0933,280745.22,12.0,4.25,,
2020-08-16,0.0,,0.0,0.0,0.0,,0.0,,0.0,2.0,4.25,,
2020-08-17,12345.22,3.478187,1.8,4.1,188833.7,3.1955,80231.44,3.064,281410.36,0.0,4.25,,
2020-08-18,10961.23,3.416838,1.8,4.1,193287.95,3.1957,76497.81,3.1331,280746.99,0.0,4.25,,
2020-08-19,12243.48,3.418906,1.8,4.1,186901.85,3.2018,72973.8,3.1606,272319.13,2.0,4.25,,
2020-08-20,12061.85,3.432188,1.8,4.1,238472.25,2.9508,84852.98,2.9596,335387.08,0.0,4.25,,
2020-08-21,11386.7,3.428942,1.8,4.1,227025.1,3.0145,83878.68,2.9624,322290.48,0.0,4.25,,
2020-08-23,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-08-24,11065.24,3.425241,1.8,4.1,209100.95,3.084,87971.2,3.0737,308137.39,202.0,4.25,,
2020-08-25,11184.81,3.429067,1.8,4.1,206030.85,3.0936,95301.65,3.0863,312642.31,1.0,4.25,,
2020-08-26,12703.54,3.442019,1.8,4.1,207108.6,3.0371,92831.09,3.0361,312768.23,4.0,4.25,,
2020-08-27,13298.29,3.431639,1.8,4.1,218864.05,3.0237,100259.47,2.9806,332546.81,0.0,4.25,,
2020-08-28,215.5,3.177146,2.4,3.35,2240.0,3.1966,0.0,,2455.5,300.0,4.25,,
2020-08-29,138.5,3.138628,2.8,3.3,6835.3,3.2781,0.0,,6973.8,0.0,4.25,,
2020-08-30,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-08-31,10334.0,3.452355,1.8,4.1,202921.3,3.0183,100168.94,2.9833,313424.24,250.0,4.25,,
2020-09-01,11264.06,3.433065,1.8,4.1,197593.9,3.0031,99782.71,2.9579,308640.67,104.0,4.25,,
2020-09-02,13531.54,3.423398,1.8,4.1,203443.15,2.9969,93189.57,2.9708,310214.26,215.0,4.25,,
2020-09-03,14918.24,3.423398,1.8,4.05,214727.25,2.9964,88048.65,2.9628,317744.14,5.0,4.25,,
2020-09-04,700.8,2.642184,2.15,3.4,5732.0,0.4737,0.0,,6807.8,0.0,4.25,,
2020-09-05,587.35,2.64101,2.15,3.95,4119.45,4.0781,0.0,,4706.8,0.0,4.25,,
2020-09-06,0.0,,0.0,0.0,0.0,,0.0,,0.0,4.0,4.25,,
2020-09-07,11414.83,3.416962,1.8,4.1,173713.4,3.1242,92523.0,3.0733,277726.23,92.0,4.25,,
2020-09-08,11943.77,3.39417,1.8,4.05,173975.35,3.1658,93023.19,3.1151,279217.31,1614.0,4.25,,
2020-09-09,14982.67,3.426661,1.8,4.05,175847.9,3.1989,89098.29,3.144,280027.86,990.0,4.25,,
2020-09-10,16404.38,3.416972,1.8,4.05,168629.7,3.2028,87593.35,3.1209,272726.43,60.0,4.25,,
2020-09-11,11874.25,3.407657,1.5,4.05,163496.0,3.198,95845.73,3.1282,271314.98,0.0,4.25,,
2020-09-13,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-09-14,12385.67,3.425489,1.8,4.0,165476.45,3.2031,89430.25,3.1576,267391.37,101.0,4.25,,
2020-09-15,12439.32,3.409668,1.8,4.05,167057.8,3.2134,88768.49,3.1644,268364.61,0.0,4.25,,
2020-09-16,11537.26,3.431945,1.8,4.0,170913.2,3.2177,91199.96,3.1762,273749.42,6.0,4.25,,
2020-09-17,11737.1,3.428936,1.8,4.05,191617.3,3.2124,94723.24,3.1789,298176.64,70.0,4.25,,
2020-09-18,366.0,3.129781,2.5,3.5,1051.5,1.7509,0.0,,1516.5,4.0,4.25,,
2020-09-21,11715.96,3.431759,1.8,4.0,187430.1,3.2216,89128.83,3.2192,289778.89,0.0,4.25,,
2020-09-22,11404.52,3.403507,1.8,4.0,214201.8,3.2171,92323.93,3.1939,318909.25,0.0,4.25,,
2020-09-23,12616.25,3.421771,1.8,4.0,180401.8,3.2272,94754.87,3.2036,288727.92,0.0,4.25,,
2020-09-24,13394.31,3.434133,2.0,4.0,162866.7,3.2276,98454.09,3.1894,275670.1,0.0,4.25,,
2020-09-25,12387.63,3.407389,1.5,4.0,177104.9,3.2287,89065.29,3.1995,279997.82,50.0,4.25,,
2020-09-27,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-09-28,12642.4,3.424597,1.8,4.0,160235.75,3.2401,98131.01,3.2303,272374.16,9.0,4.25,,
2020-09-29,11233.53,3.399249,1.8,3.9,172100.1,3.2279,108159.1,3.2603,291492.73,1249.0,4.25,,
2020-09-30,7719.72,3.426169,1.8,4.0,205863.7,3.2126,93094.22,3.2336,307257.64,0.0,4.25,,
2020-10-01,572.26,2.930325,2.5,3.9,3123.5,2.8086,230.0,3.0391,4505.76,40.0,4.25,,
2020-10-03,636.36,2.655192,2.5,3.3,9133.1,3.3602,0.0,,9769.46,490.0,4.25,,
2020-10-04,0.0,,0.0,0.0,0.0,,0.0,,0.0,4.0,4.25,,
2020-10-05,11790.82,3.423269,1.8,4.0,182427.3,3.1945,108000.08,3.2263,302218.2,121.0,4.25,,
2020-10-06,11323.58,3.430578,1.8,3.9,166064.8,3.2122,111447.15,3.2296,288835.53,0.0,4.25,,
2020-10-07,12592.94,3.440054,1.8,3.9,156920.65,3.2187,110380.15,3.2418,280863.74,0.0,4.25,,
2020-10-08,11247.81,3.429989,1.8,3.9,158336.4,3.2246,108814.26,3.2346,279368.47,0.0,4.25,,
2020-10-09,11167.23,3.390647,1.5,3.9,182643.2,3.2062,115741.27,3.2083,311761.7,0.0,4.25,,
2020-10-11,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-10-12,13023.45,3.413155,1.8,3.9,189436.05,3.1384,110730.75,3.2327,315800.25,0.0,4.25,,
2020-10-13,11307.0,3.393612,1.8,3.9,191729.7,3.1983,115450.41,3.2308,321097.11,0.0,4.25,,
2020-10-14,13037.93,3.412319,1.8,3.9,190927.25,3.1768,114081.77,3.201,319901.95,0.0,4.25,,
2020-10-15,12216.08,3.396815,1.8,3.85,206658.45,3.1508,110341.9,3.1093,331071.43,0.0,4.25,,
2020-10-16,746.51,3.089755,2.5,3.8,2518.3,3.1841,0.0,,5084.81,10.0,4.25,,
2020-10-17,371.05,2.689732,2.5,3.3,6545.05,3.2517,0.0,,6916.1,462.0,4.25,,
2020-10-18,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-10-19,10810.87,3.363319,1.8,3.8,206272.4,3.054,101871.13,3.0763,319019.4,3.0,4.25,,
2020-10-20,9929.43,3.356845,1.8,3.8,197019.5,3.0585,93853.58,3.0654,300867.51,125.0,4.25,,
2020-10-21,7372.09,3.215436,1.8,3.5,197527.1,3.0617,89884.43,3.064,295058.62,0.0,4.25,,
2020-10-22,6480.26,3.142241,1.8,3.5,202813.75,3.0816,91015.47,3.0859,300784.48,0.0,4.25,,
2020-10-23,6509.15,3.22209,1.5,3.5,198803.4,3.0803,92428.99,3.0908,298966.54,6.0,4.25,,
2020-10-25,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,4.25,,
2020-10-26,6377.13,3.208782,1.8,3.5,190476.2,3.0368,100824.93,3.078,298893.26,0.0,4.25,,
2020-10-27,6842.42,3.150935,1.8,3.55,204268.8,3.0464,83456.01,3.0567,295852.23,1.0,4.25,,
2020-10-29,528.35,2.703748,2.5,3.3,1918.6,2.477669,0.0,,3401.95,0.0,4.25,,
2020-11-02,7485.69,3.180976,1.8,3.45,188648.2,3.054,96771.06,3.0682,292924.95,165.0,4.25,,
2020-11-03,6715.37,3.176601,1.8,3.5,213405.6,3.0363,97733.87,3.0537,317914.84,0.0,4.25,,
2020-11-04,7109.14,3.155349,1.8,3.45,215302.4,2.9566,97113.72,2.9746,319610.26,159.0,4.25,,
2020-11-05,6970.97,3.141418,1.8,3.45,211681.35,2.9528,93853.86,2.9717,312531.18,15.0,4.25,,
2020-11-06,500.7,2.740763,2.5,3.15,2226.0,2.879603,0.0,,2726.7,18.0,4.25,,
2020-11-07,2124.06,3.624112,2.45,3.9,7228.3,3.8959,0.0,,9352.36,2958.0,4.25,,
2020-11-08,0.0,,0.0,0.0,0.0,,0.0,,0.0,78.0,4.25,,
2020-11-09,8464.45,3.197197,1.8,3.5,204585.55,2.9829,97006.35,2.9904,310606.35,8.0,4.25,,
2020-11-10,7359.96,3.1343,1.8,3.5,227385.75,3.0041,97782.67,3.0027,333278.38,1.0,4.25,,
2020-11-11,8577.05,3.18201,1.8,3.5,225070.55,2.9316,100612.94,3.0074,334810.54,300.0,4.25,,
2020-11-12,8259.63,3.179494,1.8,3.45,245067.9,2.6391,95473.76,2.8645,349351.29,12.0,4.25,,
2020-11-13,8139.76,3.207693,1.8,3.5,245505.25,2.6217,97021.14,2.5689,352416.15,143.0,4.25,,
2020-11-16,0.0,,0.0,0.0,0.0,,0.0,,0.0,632.0,4.25,,
2020-11-17,6527.52,3.118341,1.8,3.4,263263.3,2.7759,93255.26,2.8448,365546.08,330.0,4.25,,
2020-11-18,6977.95,3.12699,1.8,3.4,255712.05,2.6797,93199.08,2.7216,357089.08,140.0,4.25,,
2020-11-19,7549.4,3.14575,1.8,3.5,265397.35,2.6014,95054.24,2.6434,369450.99,0.0,4.25,,
2020-11-20,475.75,2.796458,2.5,3.4,1348.0,2.8732,0.0,,3283.75,266.0,4.25,,
2020-11-21,579.9,2.784627,2.5,3.5,8052.55,3.649,321.1,2.9495,8953.55,718.0,4.25,,
2020-11-22,0.0,,0.0,0.0,0.0,,0.0,,0.0,10.0,4.25,,
2020-11-23,6926.20000000001,3.113714,1.9,3.4,226843.0,2.8882,92785.5,2.8987,328014.7,34.0,4.25,,
2020-11-24,7806.0,3.065474,1.9,3.4,248847.25,2.7441,81252.16,2.9177,337905.41,44.0,4.25,,
2020-11-25,6996.03,3.123864,1.9,3.4,257843.85,2.6684,71780.32,2.6801,336620.2,0.0,4.25,,
2020-11-26,7088.52,3.129907,1.9,3.4,244520.15,2.6798,82979.48,2.6756,334588.15,84.0,4.25,,
2020-11-27,7073.65,3.125811,1.9,3.4,246210.2,2.8797,79448.43,2.75,332732.28,0.0,4.25,,
2020-11-30,0.0,,0.0,0.0,0.0,,0.0,,0.0,4950.0,4.25,,
2020-12-01,6284.55,3.088201,1.9,3.4,269326.5,2.9259,85868.23,2.8653,361579.28,21.0,4.25,,
2020-12-02,4530.92,3.092579,1.9,3.4,265404.6,2.9704,100591.92,2.9528,370677.44,0.0,4.25,,
2020-12-03,5070.88,3.086384,1.9,3.4,274138.7,2.9836,102240.47,2.985,381600.05,8.0,4.25,,
2020-12-04,441.25,2.636159,2.5,3.1,2955.0,1.004939,0.0,,3596.25,0.0,4.25,,
2020-12-05,867.25,2.922629,2.5,3.45,8944.1,3.7292,0.0,,9811.35,1129.0,4.25,,
2020-12-06,0.0,,0.0,0.0,0.0,,0.0,,0.0,125.0,4.25,,
2020-12-07,6236.72,3.022313,1.9,3.4,211239.7,3.0453,97164.43,3.0264,314790.85,96.0,4.25,,
2020-12-08,7439.78,3.089715,1.9,3.5,219350.2,3.1312,93301.8,3.0964,320156.78,0.0,4.25,,
2020-12-09,8676.93,3.150219,1.9,3.5,223450.1,3.199,91396.6,3.1633,323588.63,2.0,4.25,,
2020-12-10,9346.20000000001,3.164951,1.9,3.5,259576.85,3.1809,94663.61,3.1592,363636.66,35.0,4.25,,
2020-12-11,7862.92,3.130405,1.9,3.5,294238.65,3.0849,93864.79,3.1243,396016.36,0.0,4.25,,
2020-12-13,0.0,,0.0,0.0,0.0,,0.0,,0.0,37.0,4.25,,
2020-12-14,8707.78,3.150257,1.9,3.5,286072.5,3.056,101940.41,3.0546,397510.69,10.0,4.25,,
2020-12-15,11665.66,3.213039,1.9,3.5,276249.4,3.0999,96229.22,3.0729,384984.28,26.0,4.25,,
2020-12-16,11881.22,3.203458,1.9,3.45,277413.25,3.1831,91236.33,3.1524,381670.8,32.0,4.25,,
2020-12-18,823.6,2.830682,2.5,3.4,769.0,1.4698,0.0,,1732.6,1.0,4.25,,
2020-12-19,1002.6,2.897125,2.5,3.9,9547.8,3.6494,0.0,,10550.4,124.0,4.25,,
2020-12-20,0.0,,0.0,0.0,0.0,,0.0,,0.0,208.0,4.25,,
2020-12-21,10377.56,3.239294,1.9,3.5,242444.95,3.2442,86935.64,3.2394,339843.15,0.0,4.25,,
2020-12-22,11110.43,3.261635,1.9,3.5,234106.55,3.2459,92112.51,3.2443,337449.49,0.0,4.25,,
2020-12-23,10576.43,3.257638,1.9,3.5,258741.2,3.233,93089.15,3.2411,363206.78,3.0,4.25,,
2020-12-24,8856.55,3.226123,1.9,3.5,317787.65,3.172,95984.9,3.1806,422679.1,50.0,4.25,,
2020-12-27,0.0,,0.0,0.0,0.0,,0.0,,0.0,11.0,4.25,,
2020-12-28,9214.58,3.201706,1.9,3.5,322199.6,3.1594,93958.45,3.1728,425422.63,7.0,4.25,,
2020-12-29,11955.26,3.147232,1.9,3.5,323178.8,3.0029,87491.97,3.0818,422626.03,244.0,4.25,,
2020-12-30,13475.04,3.25009,1.9,3.5,311961.35,2.9863,96533.18,3.0023,422669.57,11.0,4.25,,
2020-12-31,10536.43,3.310897,1.9,3.6,341464.5,2.7486,80254.29,2.9295,432255.22,0.0,4.25,,
2021-01-01,1902.65,3.103866,2.5,3.35,1690.75,2.17716,0.0,,3593.4,43.0,4.25,,
2021-01-02,1080.35,2.761309,2.5,3.25,19431.9,3.1836,0.0,,20512.25,31.0,4.25,,
2021-01-03,0.0,,0.0,0.0,0.0,,0.0,,0.0,504.0,4.25,,
2021-01-04,10520.16,3.183723,1.9,3.75,319635.45,2.8923,105315.29,2.9389,436020.9,102.0,4.25,,
2021-01-05,10514.86,3.148636,1.9,3.5,333742.9,2.9638,95383.8,2.9716,439641.56,37.0,4.25,,
2021-01-06,10270.77,3.158041,1.9,3.5,314676.9,3.097,90270.06,3.0692,415517.73,55.0,4.25,,
2021-01-07,11000.72,3.197796,1.9,3.5,321875.15,3.206,90590.15,3.1995,423666.02,0.0,4.25,,
2021-01-08,9773.43,3.179173,1.9,3.5,315757.9,3.2175,90120.59,3.2047,416151.92,0.0,4.25,,
2021-01-10,0.0,,0.0,0.0,0.0,,0.0,,0.0,90.0,4.25,,
2021-01-11,9528.35,3.188804,1.9,3.5,329217.05,3.1959,78545.57,3.2466,417290.97,0.0,4.25,,
2021-01-12,9000.97,3.189792,1.9,3.5,304835.65,3.1423,93533.13,3.1791,408569.75,3.0,4.25,,
2021-01-13,7274.11,3.214734,1.9,3.5,304285.0,2.9916,98636.15,3.0226,410514.86,53.0,4.25,,
2021-01-14,8027.66,3.248565,1.9,3.5,333132.25,2.9964,92544.89,2.808,434414.4,1.0,4.25,,
2021-01-15,681.4,2.752231,2.5,3.4,2785.0,2.855707,0.0,,4326.0,96.0,4.25,,
2021-01-16,828.1,2.801401,2.45,3.4,6376.1,3.2313,0.0,,7204.2,163.0,4.25,,
2021-01-17,0.0,,0.0,0.0,0.0,,0.0,,0.0,20.0,4.25,,
2021-01-18,10035.73,3.15688,1.9,3.5,325706.05,3.2122,104335.0,3.1966,440836.38,121.0,4.25,,
2021-01-19,9037.68000000001,3.158025,1.9,3.5,329760.75,3.215,99116.17,3.1892,438734.2,31.0,4.25,,
2021-01-20,9470.08,3.18553,1.9,3.5,321809.25,3.2218,99079.39,3.2185,431128.32,22.0,4.25,,
2021-01-21,10546.17,3.175754,1.9,3.5,332958.5,3.2142,100741.99,3.1566,445016.26,0.0,4.25,,
2021-01-22,11059.47,3.201936,1.9,3.5,321911.95,3.2262,100284.47,3.1838,433325.49,10.0,4.25,,
2021-01-24,0.0,,0.0,0.0,0.0,,0.0,,0.0,79.0,4.25,,
2021-01-25,11881.89,3.250448,1.9,3.5,290323.35,3.2324,98111.85,3.2244,400436.69,125.0,4.25,,
2021-01-26,0.0,,0.0,0.0,0.0,,0.0,,0.0,275.0,4.25,,
2021-01-27,9595.51,3.227774,1.9,3.5,291274.35,3.2295,94167.55,3.2229,395357.01,0.0,4.25,,
2021-01-28,11040.39,3.202684,1.9,3.5,292143.05,3.2357,89561.95,3.2174,392854.99,54.0,4.25,,
2021-01-29,1595.65,3.089885,2.5,3.5,991.8,1.663897,0.0,,2987.45,0.0,4.25,,
2021-01-30,787.2,2.869474,2.5,3.48,16659.35,3.3096,0.0,,17446.55,0.0,4.25,,
2021-01-31,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0,4.25,,
2021-02-01,8858.87,3.206102,1.9,3.55,338839.4,3.1979,88125.33,3.2057,437169.6,0.0,4.25,,
2021-02-02,10036.54,3.200835,1.9,3.55,352444.55,3.2061,80518.16,3.0475,443529.25,1.0,4.25,,
2021-02-03,8957.86,3.203856,1.9,3.55,344180.65,3.194,90930.96,3.0937,444399.47,0.0,4.25,,
2021-02-04,8945.6,3.184182,1.9,3.55,364369.4,3.1783,92132.84,3.1246,465942.84,5.0,4.25,,
2021-02-05,623.95,2.925403,2.5,3.5,8918.0,0.562574,0.0,,9786.95,6.0,4.25,,
2021-02-06,924.35,3.165165,2.5,3.55,12932.55,3.7997,0.0,,13856.9,7285.0,4.25,,
2021-02-07,0.0,,0.0,0.0,0.0,,0.0,,0.0,408.0,4.25,,
2021-02-08,9626.77,3.227134,1.9,3.5,349540.9,3.2123,97195.5,3.0259,456558.17,0.0,4.25,,
2021-02-09,10014.39,3.241443,1.9,3.5,345693.4,3.2193,102313.29,3.0303,458856.08,38.0,4.25,,
2021-02-10,10084.34,3.246843,1.9,3.5,347313.4,3.2204,102530.74,2.8708,460763.48,9.0,4.25,,
2021-02-11,9866.68,3.246,1.9,3.5,361745.3,3.2005,102105.28,2.7031,473962.26,30.0,4.25,,
2021-02-12,13778.07,3.311717,1.9,3.5,348634.2,3.0745,97299.47,2.7542,459756.74,12.0,4.25,,
2021-02-14,0.0,,0.0,0.0,0.0,,0.0,,0.0,52.0,4.25,,
2021-02-15,8300.99,3.245595,1.9,3.5,336483.75,3.0314,94758.46,2.7812,439688.2,2.0,4.25,,
2021-02-16,8111.63,3.205146,1.9,3.5,334731.9,2.7093,94822.28,2.7846,437810.81,0.0,4.25,,
2021-02-17,9903.36,3.2205,1.9,3.5,342474.9,2.2594,91189.83,2.3626,443613.09,6.0,4.25,,
2021-02-18,314.6,2.679641,2.55,3.11,1640.7,1.284345,0.0,,2000.3,21.0,4.25,,
2021-02-20,3302.55,3.54349,2.4,3.75,7325.95,3.9308,0.0,,10628.5,1775.0,4.25,,
2021-02-21,0.0,,0.0,0.0,0.0,,0.0,,0.0,122.0,4.25,,
2021-02-22,10017.62,3.225177,1.9,3.5,335257.85,2.8563,103587.85,2.6987,449058.32,0.0,4.25,,
2021-02-24,9096.81,3.219486,1.9,3.5,335746.75,2.8966,107137.07,2.7959,452075.63,56.0,4.25,,
2021-02-25,9750.3,3.260552,1.9,3.5,332765.5,2.9824,119305.86,2.8445,461916.66,2.0,4.25,,
2021-02-26,8031.93,3.242852,1.9,3.5,316115.9,3.2215,88302.12,3.0479,412449.95,58.0,4.25,,
2021-02-28,0.0,,0.0,0.0,0.0,,0.0,,0.0,100.0,4.25,,
2021-03-01,8017.83,3.2116,1.9,3.5,308216.35,3.2177,109261.9,3.1113,425696.08,16.0,4.25,,
2021-03-02,8228.85,3.206256,1.9,3.5,322174.55,3.2189,102737.75,3.1115,434441.15,0.0,4.25,,
2021-03-04,7599.36,3.170999,1.9,3.5,328347.55,3.0688,119487.22,2.8948,455434.13,0.0,4.25,,
2021-03-05,357.8,2.64251,2.55,3.0,8993.0,0.296063,0.0,,11040.8,31.0,4.25,,
2021-03-06,643.28,2.928101,2.55,3.4,15612.3,3.9153,0.0,,16255.58,1674.0,4.25,,
2021-03-07,0.0,,0.0,0.0,0.0,,0.0,,0.0,509.0,4.25,,
2021-03-08,6827.26,3.118468,1.9,3.4,268094.75,3.2451,99482.18,3.1071,374429.19,0.0,4.25,,
2021-03-09,8942.77,3.17371,1.9,3.4,284475.3,3.2595,91790.28,3.1066,387073.35,0.0,4.25,,
2021-03-10,11786.64,3.23888,1.9,3.5,282333.1,3.242,101334.7,3.0715,397809.44,0.0,4.25,,
2021-03-11,0.0,,0.0,0.0,0.0,,0.0,,0.0,819.0,4.25,,
2021-03-12,9279.94,3.220435,1.9,3.5,292798.5,3.2525,100831.99,3.017,404680.43,23.0,4.25,,
2021-03-14,0.0,,0.0,0.0,0.0,,0.0,,0.0,78.0,4.25,,
2021-03-15,8330.82,3.250754,1.9,3.5,290968.45,3.2635,96984.26,3.0605,396338.53,2985.0,4.25,,
2021-03-16,10029.64,3.27092,1.9,3.5,297142.0,3.2683,99580.07,3.1324,407006.71,0.0,4.25,,
2021-03-17,11047.3,3.254868,2.1,3.5,286876.7,3.2864,106138.3,3.1229,404117.3,0.0,4.25,,
2021-03-18,10924.0,3.256834,1.9,3.5,293504.2,3.2564,102795.79,3.0849,407448.99,13.0,4.25,,
2021-03-19,433.22,2.714607,2.6,3.0,4195.7,2.615728,0.0,,4653.92,6.0,4.25,,
2021-03-20,1541.45,2.971371,2.6,3.2,13269.3,3.363,0.0,,14810.75,177.0,4.25,,
2021-03-21,0.0,,0.0,0.0,0.0,,0.0,,0.0,1850.0,4.25,,
2021-03-22,16161.76,3.271631,1.9,3.5,291767.3,3.2877,91205.99,3.2694,403125.05,2530.0,4.25,,
2021-03-23,15698.94,3.263853,1.9,3.5,269006.6,3.2568,109791.89,3.3022,396972.43,47.0,4.25,,
2021-03-24,16292.32,3.270984,1.9,3.6,261436.0,3.2601,111732.74,3.3026,390166.06,43.0,4.25,,
2021-03-25,14574.87,3.241357,1.9,3.5,271891.9,3.2641,110838.79,3.2534,399224.56,60.0,4.25,,
2021-03-26,12671.7,3.22764,1.9,3.5,279349.7,3.2565,107582.96,3.2501,400659.36,182.0,4.25,,
2021-03-29,0.0,,0.0,0.0,0.0,,0.0,,0.0,3913.0,4.25,,
2021-03-30,11551.13,3.215684,1.9,3.5,281048.55,3.2856,90317.67,3.3175,382997.35,25.0,4.25,,
2021-03-31,314.5,3.468998,2.75,3.5,4566.0,1.913811,0.0,,4880.5,111.0,4.25,,
2021-04-01,0.0,,0.0,0.0,0.0,,0.0,,0.0,8.0,4.25,,
2021-04-03,3960.5,3.146072,2.6,3.35,36706.85,3.6953,0.0,,40667.35,468.0,4.25,,
2021-04-04,0.0,,0.0,0.0,0.0,,0.0,,0.0,137.0,4.25,,
2021-04-05,9528.09,3.108508,1.9,3.5,294932.55,3.0655,113190.33,3.1324,417675.97,13.0,4.25,,
2021-04-06,9527.04,3.131181,2.1,3.5,299555.8,2.9487,115911.44,2.9979,425803.28,0.0,4.25,,
2021-04-07,10360.36,3.144955,1.9,3.5,309704.55,3.0443,114652.17,2.9792,434922.08,11.0,4.25,,
2021-04-08,9835.24,3.127616,1.9,3.5,306726.55,2.7755,118183.47,2.9543,435290.26,137.0,4.25,,
2021-04-09,10777.45,3.14986,1.9,3.5,324453.5,2.9937,111684.55,2.8632,448589.5,9.0,4.25,,
